run,agent,week,type,no_response,partial_week_record,primary_chars,primary_exact_duplicate,primary_near_duplicate,primary_max_prior_jaccard,reflection_chars,reflection_exact_duplicate,reflection_near_duplicate,reflection_max_prior_jaccard
Run 2,Alessandro Vieri,30,solo,0,0,362,0,0,0.223684,598,0,0,0.065327
Run 2,Alessandro Vieri,30,solo,1,0,396,1,0,1.0,11,1,0,0.0
Run 2,Alessandro Vieri,30,solo,0,0,457,0,0,0.033333,563,0,0,0.043716
Run 2,Alessandro Vieri,30,solo,0,0,370,0,0,0.01626,729,0,0,0.016529
Run 2,Alessandro Vieri,30,solo,0,0,203,0,0,0.12069,583,0,0,0.058824
Run 2,Alessandro Vieri,31,solo,0,0,396,1,0,1.0,780,0,0,0.045455
Run 2,Alessandro Vieri,31,solo,0,0,405,0,0,0.070866,765,0,0,0.037037
Run 2,Alessandro Vieri,31,solo,0,0,495,0,0,0.049383,641,0,0,0.030612
Run 2,Alessandro Vieri,31,solo,0,0,286,0,0,0.233766,651,0,0,0.047847
Run 2,Alessandro Vieri,31,solo,0,0,355,1,0,1.0,787,0,1,0.812903
Run 2,Alessandro Vieri,31,solo,0,0,486,0,0,0.183824,636,0,0,0.095
Run 2,Alessandro Vieri,31,solo,0,0,534,0,0,0.069182,767,0,0,0.041494
Run 2,Alessandro Vieri,31,solo,0,0,265,0,0,0.036364,663,0,0,0.014019
Run 2,Alessandro Vieri,31,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,31,solo,0,0,396,1,0,1.0,784,0,1,0.9375
Run 2,Alessandro Vieri,31,solo,1,0,384,0,1,0.867647,11,1,0,0.0
Run 2,Alessandro Vieri,31,solo,0,0,649,0,0,0.020979,744,0,0,0.028689
Run 2,Alessandro Vieri,31,solo,0,0,449,0,0,0.024194,1013,0,0,0.02214
Run 2,Alessandro Vieri,31,solo,0,0,498,0,0,0.075,669,0,0,0.045
Run 2,Alessandro Vieri,31,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,31,solo,0,0,355,0,0,0.040541,495,0,0,0.032609
Run 2,Alessandro Vieri,31,solo,0,0,423,0,0,0.122807,554,0,0,0.048077
Run 2,Alessandro Vieri,31,solo,0,0,409,0,0,0.04,695,0,0,0.059091
Run 2,Alessandro Vieri,32,solo,0,0,396,1,0,1.0,637,0,0,0.494118
Run 2,Alessandro Vieri,32,solo,0,0,438,0,0,0.039216,686,0,0,0.0553
Run 2,Alessandro Vieri,32,solo,0,0,417,0,0,0.114583,771,0,0,0.04661
Run 2,Alessandro Vieri,32,solo,0,0,304,0,0,0.010526,640,0,0,0.020833
Run 2,Alessandro Vieri,32,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,32,solo,0,0,637,0,0,0.32,729,0,0,0.061321
Run 2,Alessandro Vieri,32,solo,0,0,386,0,1,0.867647,637,1,0,1.0
Run 2,Alessandro Vieri,32,solo,0,0,497,0,0,0.006452,624,0,0,0.016216
Run 2,Alessandro Vieri,32,solo,0,0,272,0,0,0.012048,589,0,0,0.0181
Run 2,Alessandro Vieri,32,solo,0,0,366,0,0,0.133333,646,0,0,0.046218
Run 2,Alessandro Vieri,32,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,32,solo,0,0,391,0,0,0.021429,618,0,0,0.066351
Run 2,Alessandro Vieri,32,solo,0,0,382,0,0,0.08,708,0,0,0.085714
Run 2,Alessandro Vieri,32,solo,0,0,240,0,0,0.028302,636,0,0,0.046948
Run 2,Alessandro Vieri,32,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,32,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,33,solo,0,0,394,1,0,1.0,541,0,0,0.117371
Run 2,Alessandro Vieri,33,solo,0,0,482,0,0,0.070866,675,0,0,0.027778
Run 2,Alessandro Vieri,33,solo,0,0,326,0,0,0.026316,684,0,0,0.027149
Run 2,Alessandro Vieri,33,solo,0,0,386,0,0,0.1,588,0,0,0.047847
Run 2,Alessandro Vieri,33,solo,0,0,381,0,0,0.511905,679,0,1,0.820513
Run 2,Alessandro Vieri,33,solo,0,0,427,0,0,0.056738,513,0,0,0.038889
Run 2,Alessandro Vieri,33,solo,0,0,438,0,0,0.053435,614,0,0,0.074766
Run 2,Alessandro Vieri,33,solo,0,0,438,0,0,0.028302,568,0,0,0.033816
Run 2,Alessandro Vieri,33,solo,0,0,394,1,0,1.0,679,1,0,1.0
Run 2,Alessandro Vieri,33,solo,0,0,570,0,0,0.062112,560,0,0,0.116022
Run 2,Alessandro Vieri,33,solo,0,0,547,0,0,0.055944,1107,0,0,0.046667
Run 2,Alessandro Vieri,33,solo,0,0,406,0,0,0.107527,583,0,0,0.079545
Run 2,Alessandro Vieri,33,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,33,solo,0,0,257,0,0,0.036585,831,0,0,0.045833
Run 2,Alessandro Vieri,33,solo,0,0,394,1,0,1.0,679,1,0,1.0
Run 2,Alessandro Vieri,33,solo,0,0,470,0,0,0.094891,508,0,0,0.064327
Run 2,Alessandro Vieri,33,solo,0,0,429,0,0,0.029412,711,0,0,0.06422
Run 2,Alessandro Vieri,33,solo,0,0,233,0,0,0.021978,669,0,0,0.059701
Run 2,Alessandro Vieri,34,solo,0,0,394,1,0,1.0,748,0,0,0.300395
Run 2,Alessandro Vieri,34,solo,0,0,348,0,0,0.079646,841,0,0,0.041353
Run 2,Alessandro Vieri,34,solo,0,0,529,0,0,0.126582,678,0,0,0.070755
Run 2,Alessandro Vieri,34,solo,0,0,276,0,0,0.045455,597,0,0,0.028708
Run 2,Alessandro Vieri,34,solo,0,0,396,0,1,0.939394,748,1,0,1.0
Run 2,Alessandro Vieri,34,solo,0,0,253,0,0,0.045045,480,0,0,0.037267
Run 2,Alessandro Vieri,34,solo,0,0,465,0,0,0.009091,648,0,0,0.061111
Run 2,Alessandro Vieri,34,solo,0,0,272,0,0,0.15625,546,0,0,0.060241
Run 2,Alessandro Vieri,34,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,34,solo,0,0,497,0,0,0.515152,691,0,1,0.95935
Run 2,Alessandro Vieri,34,solo,0,0,394,1,0,1.0,748,1,0,1.0
Run 2,Alessandro Vieri,34,solo,0,0,350,0,0,0.018868,558,0,0,0.019324
Run 2,Alessandro Vieri,34,solo,0,0,429,0,0,0.057377,559,0,0,0.043478
Run 2,Alessandro Vieri,34,solo,0,0,326,0,0,0.0,596,0,0,0.02451
Run 2,Alessandro Vieri,34,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,34,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,35,solo,0,0,394,1,0,1.0,600,0,0,0.053398
Run 2,Alessandro Vieri,35,solo,0,0,417,0,0,0.029197,637,0,0,0.119171
Run 2,Alessandro Vieri,35,solo,0,0,544,0,0,0.017241,701,0,0,0.004902
Run 2,Alessandro Vieri,35,solo,0,0,402,0,0,0.033333,551,0,0,0.040936
Run 2,Alessandro Vieri,35,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,35,solo,0,0,396,1,0,1.0,600,1,0,1.0
Run 2,Alessandro Vieri,35,solo,0,0,394,1,0,1.0,600,1,0,1.0
Run 2,Alessandro Vieri,35,solo,0,0,309,0,0,0.098765,503,0,0,0.039106
Run 2,Alessandro Vieri,35,solo,0,0,404,0,0,0.06,765,0,0,0.040541
Run 2,Alessandro Vieri,35,solo,0,0,407,0,0,0.166667,682,0,0,0.10628
Run 2,Alessandro Vieri,35,solo,0,0,394,1,0,1.0,600,1,0,1.0
Run 2,Alessandro Vieri,35,solo,0,0,439,0,0,0.021429,564,0,0,0.01676
Run 2,Alessandro Vieri,35,solo,0,0,642,0,0,0.025641,682,0,0,0.045455
Run 2,Alessandro Vieri,35,solo,0,0,306,0,0,0.020833,643,0,0,0.018692
Run 2,Alessandro Vieri,35,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,35,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,36,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,36,solo,0,0,396,1,0,1.0,557,0,0,0.779661
Run 2,Alessandro Vieri,36,solo,0,0,394,1,0,1.0,557,1,0,1.0
Run 2,Alessandro Vieri,36,solo,0,0,478,0,0,0.086331,700,0,0,0.050209
Run 2,Alessandro Vieri,36,solo,0,0,365,0,0,0.039683,701,0,0,0.025
Run 2,Alessandro Vieri,36,solo,0,0,350,0,0,0.0,621,0,0,0.020619
Run 2,Alessandro Vieri,36,solo,0,0,394,1,0,1.0,557,1,0,1.0
Run 2,Alessandro Vieri,36,solo,0,0,396,0,0,0.058252,594,0,0,0.044944
Run 2,Alessandro Vieri,36,solo,0,0,451,0,0,0.090226,911,0,0,0.081633
Run 2,Alessandro Vieri,36,solo,0,0,304,0,0,0.067416,629,0,0,0.040404
Run 2,Alessandro Vieri,36,solo,0,0,394,1,0,1.0,660,0,1,0.830645
Run 2,Alessandro Vieri,36,solo,0,0,293,0,0,0.028846,589,0,0,0.032258
Run 2,Alessandro Vieri,36,solo,0,0,380,0,0,0.071429,797,0,0,0.028926
Run 2,Alessandro Vieri,36,solo,0,0,488,0,0,0.100917,709,0,0,0.031674
Run 2,Alessandro Vieri,36,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,36,solo,0,0,378,0,0,0.03937,775,0,0,0.075
Run 2,Alessandro Vieri,36,solo,0,0,467,0,0,0.023622,703,0,0,0.037383
Run 2,Alessandro Vieri,36,solo,0,0,473,0,0,0.016529,739,0,0,0.028571
Run 2,Alessandro Vieri,37,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,37,solo,0,0,396,1,0,1.0,622,0,0,0.736
Run 2,Alessandro Vieri,37,solo,0,0,394,1,0,1.0,639,0,1,0.909091
Run 2,Alessandro Vieri,37,solo,0,0,322,0,0,0.035398,591,0,0,0.010638
Run 2,Alessandro Vieri,37,solo,0,0,615,0,0,0.058824,776,0,0,0.034314
Run 2,Alessandro Vieri,37,solo,0,0,382,0,0,0.009524,593,0,0,0.014778
Run 2,Alessandro Vieri,37,solo,0,0,394,1,0,1.0,639,1,0,1.0
Run 2,Alessandro Vieri,37,solo,0,0,543,0,0,0.020134,711,0,0,0.039648
Run 2,Alessandro Vieri,37,solo,0,0,487,0,0,0.014925,637,0,0,0.025
Run 2,Alessandro Vieri,37,solo,0,0,377,0,0,0.026549,609,0,0,0.034314
Run 2,Alessandro Vieri,37,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,37,solo,0,0,352,0,0,0.021505,499,0,0,0.029851
Run 2,Alessandro Vieri,37,solo,0,0,424,0,0,0.077519,611,0,0,0.028736
Run 2,Alessandro Vieri,37,solo,0,0,346,0,0,0.029126,636,0,0,0.108911
Run 2,Alessandro Vieri,37,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,37,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,38,solo,0,0,396,1,0,1.0,644,0,0,0.733333
Run 2,Alessandro Vieri,38,solo,0,0,386,0,0,0.077586,642,0,0,0.022472
Run 2,Alessandro Vieri,38,solo,0,0,322,0,0,0.047619,528,0,0,0.031746
Run 2,Alessandro Vieri,38,solo,0,0,386,0,0,0.060345,678,0,0,0.059406
Run 2,Alessandro Vieri,38,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,38,solo,0,0,404,0,0,0.564103,627,0,1,0.909091
Run 2,Alessandro Vieri,38,solo,0,0,646,0,0,0.404959,627,1,0,1.0
Run 2,Alessandro Vieri,38,solo,0,0,326,0,0,0.009434,567,0,0,0.014634
Run 2,Alessandro Vieri,38,solo,0,0,433,0,0,0.008197,624,0,0,0.029126
Run 2,Alessandro Vieri,38,solo,0,0,493,0,0,0.075862,718,0,0,0.086364
Run 2,Alessandro Vieri,38,solo,0,0,401,0,1,0.882353,627,1,0,1.0
Run 2,Alessandro Vieri,38,solo,0,0,448,0,0,0.052239,632,0,0,0.05314
Run 2,Alessandro Vieri,38,solo,0,0,533,0,0,0.00813,575,0,0,0.034653
Run 2,Alessandro Vieri,38,solo,0,0,254,0,0,0.060241,512,0,0,0.038835
Run 2,Alessandro Vieri,38,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,38,solo,0,0,347,0,0,0.045045,696,0,0,0.052174
Run 2,Alessandro Vieri,38,solo,0,0,346,0,0,0.039604,606,0,0,0.031414
Run 2,Alessandro Vieri,38,solo,0,0,303,0,0,0.05102,484,0,0,0.011905
Run 2,Alessandro Vieri,39,solo,0,0,408,0,1,0.892308,740,0,0,0.66
Run 2,Alessandro Vieri,39,solo,0,0,396,0,0,0.036765,428,0,0,0.033333
Run 2,Alessandro Vieri,39,solo,0,0,409,0,0,0.102804,771,0,0,0.047619
Run 2,Alessandro Vieri,39,solo,0,0,254,0,0,0.13253,674,0,0,0.040404
Run 2,Alessandro Vieri,39,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,39,solo,0,0,404,0,1,0.855072,740,1,0,1.0
Run 2,Alessandro Vieri,39,solo,0,0,408,1,0,1.0,740,1,0,1.0
Run 2,Alessandro Vieri,39,solo,0,0,479,0,0,0.007812,650,0,0,0.019417
Run 2,Alessandro Vieri,39,solo,0,0,647,0,0,0.020979,836,0,0,0.028807
Run 2,Alessandro Vieri,39,solo,0,0,228,0,0,0.063636,557,0,0,0.100559
Run 2,Alessandro Vieri,39,solo,0,0,408,1,0,1.0,771,1,0,1.0
Run 2,Alessandro Vieri,39,solo,0,0,402,0,0,0.063492,575,0,0,0.019802
Run 2,Alessandro Vieri,39,solo,0,0,473,0,0,0.069767,730,0,0,0.042969
Run 2,Alessandro Vieri,39,solo,0,0,346,0,0,0.065934,721,0,0,0.055814
Run 2,Alessandro Vieri,39,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,39,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,40,solo,0,0,406,0,1,0.857143,840,0,0,0.730769
Run 2,Alessandro Vieri,40,solo,0,0,442,0,0,0.038168,599,0,0,0.058824
Run 2,Alessandro Vieri,40,solo,0,0,438,0,0,0.009804,693,0,0,0.025532
Run 2,Alessandro Vieri,40,solo,0,0,371,0,0,0.0,675,0,0,0.028846
Run 2,Alessandro Vieri,40,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,40,solo,0,0,408,1,0,1.0,840,1,0,1.0
Run 2,Alessandro Vieri,40,solo,0,0,408,1,0,1.0,840,1,0,1.0
Run 2,Alessandro Vieri,40,solo,0,0,512,0,0,0.055944,577,0,0,0.024691
Run 2,Alessandro Vieri,40,solo,0,0,342,0,0,0.034783,607,0,0,0.028249
Run 2,Alessandro Vieri,40,solo,0,0,433,0,0,0.055118,671,0,0,0.025532
Run 2,Alessandro Vieri,40,solo,0,0,408,1,0,1.0,840,1,0,1.0
Run 2,Alessandro Vieri,40,solo,0,0,445,0,0,0.036697,621,0,0,0.015306
Run 2,Alessandro Vieri,40,solo,0,0,438,0,0,0.02439,616,0,0,0.028708
Run 2,Alessandro Vieri,40,solo,0,0,195,0,0,0.207792,705,0,0,0.053191
Run 2,Alessandro Vieri,40,solo,1,0,266,0,0,0.03252,11,1,0,0.0
Run 2,Alessandro Vieri,40,solo,0,0,390,0,0,0.062016,662,0,0,0.035928
Run 2,Alessandro Vieri,40,solo,0,0,568,0,0,0.031056,672,0,0,0.050251
Run 2,Alessandro Vieri,40,solo,0,0,332,0,0,0.0,570,0,0,0.021645
Run 2,Alessandro Vieri,41,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,41,solo,0,0,408,1,0,1.0,762,0,0,0.614379
Run 2,Alessandro Vieri,41,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,41,solo,0,0,408,1,0,1.0,762,1,0,1.0
Run 2,Alessandro Vieri,41,solo,0,0,406,1,0,1.0,762,1,0,1.0
Run 2,Alessandro Vieri,41,solo,0,0,610,0,0,0.078788,908,0,0,0.051282
Run 2,Alessandro Vieri,41,solo,0,0,568,0,0,0.007634,572,0,0,0.041667
Run 2,Alessandro Vieri,41,solo,0,0,493,0,0,0.147541,727,0,0,0.054795
Run 2,Alessandro Vieri,41,solo,0,0,406,1,0,1.0,762,1,0,1.0
Run 2,Alessandro Vieri,41,solo,0,0,450,0,0,0.062112,602,0,0,0.031128
Run 2,Alessandro Vieri,41,solo,0,0,414,0,0,0.133858,716,0,0,0.037037
Run 2,Alessandro Vieri,41,solo,0,0,385,0,0,0.021127,554,0,0,0.042857
Run 2,Alessandro Vieri,41,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,41,solo,1,0,408,1,0,1.0,11,1,0,0.0
Run 2,Alessandro Vieri,42,solo,0,0,406,1,0,1.0,774,0,0,0.630872
Run 2,Alessandro Vieri,42,solo,0,0,396,0,0,0.046667,530,0,0,0.048649
Run 2,Alessandro Vieri,42,solo,0,0,560,0,0,0.05,623,0,0,0.035897
Run 2,Alessandro Vieri,42,solo,0,0,425,0,0,0.080645,693,0,0,0.088889
Run 2,Alessandro Vieri,42,solo,0,0,534,0,0,0.503759,758,0,0,0.57931
Run 2,Alessandro Vieri,42,solo,0,0,278,0,0,0.04918,695,0,0,0.025751
Run 2,Alessandro Vieri,42,solo,0,0,562,0,0,0.025641,730,0,0,0.02193
Run 2,Alessandro Vieri,42,solo,0,0,346,0,0,0.018349,823,0,0,0.026718
Run 2,Alessandro Vieri,42,solo,0,0,406,1,0,1.0,774,1,0,1.0
Run 2,Alessandro Vieri,42,solo,0,0,319,0,0,0.071429,668,0,0,0.044053
Run 2,Alessandro Vieri,42,solo,0,0,428,0,0,0.107143,705,0,0,0.055814
Run 2,Alessandro Vieri,42,solo,0,0,418,0,0,0.116505,691,0,0,0.101449
Run 2,Alessandro Vieri,42,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,42,solo,0,0,408,1,0,1.0,774,1,0,1.0
Run 2,Alessandro Vieri,42,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,42,solo,1,0,408,1,0,1.0,11,1,0,0.0
Run 2,Alessandro Vieri,43,solo,0,0,406,1,0,1.0,610,0,0,0.785714
Run 2,Alessandro Vieri,43,solo,0,0,420,0,0,0.072993,555,0,0,0.096257
Run 2,Alessandro Vieri,43,solo,0,0,528,0,0,0.031496,580,0,0,0.152174
Run 2,Alessandro Vieri,43,solo,0,0,351,0,0,0.030303,824,0,0,0.035088
Run 2,Alessandro Vieri,43,solo,0,0,406,1,0,1.0,610,1,0,1.0
Run 2,Alessandro Vieri,43,solo,0,0,498,0,0,0.0625,635,0,0,0.036866
Run 2,Alessandro Vieri,43,solo,0,0,427,0,0,0.06087,682,0,0,0.089005
Run 2,Alessandro Vieri,43,solo,0,0,326,0,0,0.0625,583,0,0,0.02
Run 2,Alessandro Vieri,43,solo,0,0,406,1,0,1.0,610,1,0,1.0
Run 2,Alessandro Vieri,43,solo,0,0,299,0,0,0.027273,518,0,0,0.016129
Run 2,Alessandro Vieri,43,solo,0,0,381,0,0,0.046358,614,0,0,0.036082
Run 2,Alessandro Vieri,43,solo,0,0,360,0,0,0.026549,617,0,0,0.018957
Run 2,Alessandro Vieri,43,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,43,solo,0,0,411,0,0,0.110236,675,0,0,0.085308
Run 2,Alessandro Vieri,43,solo,0,0,517,0,0,0.020979,696,0,0,0.039409
Run 2,Alessandro Vieri,43,solo,0,0,426,0,0,0.044118,581,0,0,0.021552
Run 2,Alessandro Vieri,43,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,43,solo,0,0,546,0,0,0.02924,553,0,0,0.037383
Run 2,Alessandro Vieri,43,solo,0,0,605,0,0,0.016949,658,0,0,0.050459
Run 2,Alessandro Vieri,43,solo,0,0,398,0,0,0.070175,610,0,0,0.026316
Run 2,Alessandro Vieri,44,solo,0,0,406,1,0,1.0,560,0,1,0.846154
Run 2,Alessandro Vieri,44,solo,0,0,303,0,0,0.020833,795,0,0,0.04955
Run 2,Alessandro Vieri,44,solo,0,0,456,0,0,0.07563,668,0,0,0.039801
Run 2,Alessandro Vieri,44,solo,0,0,465,0,0,0.053435,948,0,0,0.08642
Run 2,Alessandro Vieri,44,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,44,solo,0,0,408,1,0,1.0,560,1,0,1.0
Run 2,Alessandro Vieri,44,solo,0,0,532,0,0,0.663043,720,0,0,0.778626
Run 2,Alessandro Vieri,44,solo,0,0,504,0,0,0.015625,722,0,0,0.054054
Run 2,Alessandro Vieri,44,solo,0,0,380,0,0,0.055118,647,0,0,0.056872
Run 2,Alessandro Vieri,44,solo,0,0,422,0,0,0.047619,709,0,0,0.042194
Run 2,Alessandro Vieri,44,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,44,solo,0,0,408,1,0,1.0,720,1,0,1.0
Run 2,Alessandro Vieri,44,solo,1,0,406,1,0,1.0,11,1,0,0.0
Run 2,Alessandro Vieri,44,solo,0,0,353,0,0,0.027273,778,0,0,0.088353
Run 2,Alessandro Vieri,44,solo,0,0,514,0,0,0.03268,826,0,0,0.026316
Run 2,Alessandro Vieri,44,solo,0,0,418,0,0,0.051724,698,0,0,0.024155
Run 2,Alessandro Vieri,45,solo,0,0,406,1,0,1.0,608,0,0,0.747967
Run 2,Alessandro Vieri,45,solo,0,0,461,0,0,0.027972,541,0,0,0.105634
Run 2,Alessandro Vieri,45,solo,0,0,567,0,0,0.029586,743,0,0,0.017544
Run 2,Alessandro Vieri,45,solo,0,0,464,0,0,0.037037,585,0,0,0.021739
Run 2,Alessandro Vieri,45,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,45,solo,0,0,408,1,0,1.0,608,1,0,1.0
Run 2,Alessandro Vieri,45,solo,0,0,406,1,0,1.0,608,1,0,1.0
Run 2,Alessandro Vieri,45,solo,0,0,485,0,0,0.014184,644,0,0,0.031579
Run 2,Alessandro Vieri,45,solo,0,0,506,0,0,0.037594,747,0,0,0.037175
Run 2,Alessandro Vieri,45,solo,0,0,280,0,0,0.125,705,0,0,0.026316
Run 2,Alessandro Vieri,45,solo,1,0,406,1,0,1.0,11,1,0,0.0
Run 2,Alessandro Vieri,45,solo,0,0,423,0,0,0.030534,743,0,0,0.066964
Run 2,Alessandro Vieri,45,solo,0,0,523,0,0,0.029412,804,0,0,0.048872
Run 2,Alessandro Vieri,45,solo,0,0,369,0,0,0.035971,570,0,0,0.021622
Run 2,Alessandro Vieri,45,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,45,solo,0,0,382,0,0,0.073394,593,0,0,0.057143
Run 2,Alessandro Vieri,45,solo,0,0,393,0,0,0.078261,557,0,0,0.051136
Run 2,Alessandro Vieri,45,solo,0,0,312,0,0,0.009804,681,0,0,0.063725
Run 2,Alessandro Vieri,46,solo,0,0,406,1,0,1.0,626,0,0,0.768595
Run 2,Alessandro Vieri,46,solo,0,0,372,0,0,0.064815,670,0,0,0.06278
Run 2,Alessandro Vieri,46,solo,0,0,537,0,0,0.0625,691,0,0,0.031963
Run 2,Alessandro Vieri,46,solo,0,0,401,0,0,0.093023,743,0,0,0.0375
Run 2,Alessandro Vieri,46,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,46,solo,0,0,459,0,0,0.229358,626,1,0,1.0
Run 2,Alessandro Vieri,46,solo,0,0,406,1,0,1.0,626,1,0,1.0
Run 2,Alessandro Vieri,46,solo,0,0,351,0,0,0.075,533,0,0,0.042781
Run 2,Alessandro Vieri,46,solo,0,0,444,0,0,0.023077,754,0,0,0.048583
Run 2,Alessandro Vieri,46,solo,0,0,320,0,0,0.016807,585,0,0,0.026455
Run 2,Alessandro Vieri,46,solo,0,0,406,1,0,1.0,626,1,0,1.0
Run 2,Alessandro Vieri,46,solo,0,0,529,0,0,0.04,809,0,0,0.034188
Run 2,Alessandro Vieri,46,solo,0,0,604,0,0,0.005291,595,0,0,0.021834
Run 2,Alessandro Vieri,46,solo,0,0,478,0,0,0.133333,976,0,0,0.042308
Run 2,Alessandro Vieri,46,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,46,solo,0,0,360,0,0,0.0625,583,0,0,0.028249
Run 2,Alessandro Vieri,46,solo,0,0,429,0,0,0.031056,713,0,0,0.056034
Run 2,Alessandro Vieri,46,solo,0,0,337,0,0,0.020408,636,0,0,0.066986
Run 2,Alessandro Vieri,47,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,47,solo,0,0,408,1,0,1.0,622,0,0,0.783333
Run 2,Alessandro Vieri,47,solo,0,0,406,1,0,1.0,622,1,0,1.0
Run 2,Alessandro Vieri,47,solo,0,0,402,0,0,0.027211,722,0,0,0.047619
Run 2,Alessandro Vieri,47,solo,0,0,499,0,0,0.071429,661,0,0,0.054393
Run 2,Alessandro Vieri,47,solo,0,0,555,0,0,0.092199,642,0,0,0.064655
Run 2,Alessandro Vieri,47,solo,0,0,406,1,0,1.0,622,1,0,1.0
Run 2,Alessandro Vieri,47,solo,0,0,511,0,0,0.017045,666,0,0,0.103774
Run 2,Alessandro Vieri,47,solo,0,0,431,0,0,0.029197,783,0,0,0.043902
Run 2,Alessandro Vieri,47,solo,0,0,377,0,0,0.16,677,0,0,0.078704
Run 2,Alessandro Vieri,47,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 2,Alessandro Vieri,47,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,47,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 2,Alessandro Vieri,47,solo,0,0,577,0,0,0.091398,698,0,0,0.038095
Run 2,Alessandro Vieri,47,solo,0,0,434,0,0,0.019355,704,0,0,0.009569
Run 2,Alessandro Vieri,47,solo,0,0,413,0,0,0.034014,670,0,0,0.022222
Run 2,Alessandro Vieri,48,solo,0,0,380,0,0,0.636364,625,0,0,0.760331
Run 2,Alessandro Vieri,48,solo,0,0,332,0,0,0.009709,503,0,0,0.025381
Run 2,Alessandro Vieri,48,solo,0,0,454,0,0,0.095541,582,0,0,0.145161
Run 2,Alessandro Vieri,48,solo,0,0,239,0,0,0.020619,720,0,0,0.013825
Run 2,Alessandro Vieri,48,solo,0,0,382,1,0,1.0,625,1,0,1.0
Run 2,Alessandro Vieri,48,solo,0,0,485,0,0,0.122699,637,0,0,0.050691
Run 2,Alessandro Vieri,48,solo,0,0,456,0,0,0.054264,643,0,0,0.014563
Run 2,Alessandro Vieri,48,solo,0,0,333,0,0,0.014388,626,0,0,0.019231
Run 2,Alessandro Vieri,48,solo,0,0,378,0,0,0.726027,625,1,0,1.0
Run 2,Alessandro Vieri,48,solo,0,0,428,0,0,0.026087,675,0,0,0.013761
Run 2,Alessandro Vieri,48,solo,0,0,528,0,0,0.027586,737,0,0,0.035573
Run 2,Alessandro Vieri,48,solo,0,0,380,0,0,0.014599,640,0,0,0.020942
Run 2,Alessandro Vieri,48,joint,1,0,11,1,0,0.0,0,0,0,0.0
